"시설번호","지역코드","시설일련번호","시도명","시군구명","수용시설명","법정동코드","행정동코드","상세주소","시설면적","경도","위도","X좌표","Y좌표"
"158","1132000000","18","서울특별시","도봉구","창림초등학교운동장","1132010700","1132051200","서울특별시 도봉구 덕릉로63길 46(창동)","183","127.041796","37.643152","203688.800815","560393.165122"
"159","1159000000","11","서울특별시","동작구","흑석초등학교 운동장","1159010500","1159060500","서울특별시 동작구 현충로 87(흑석동)","2440","126.965093","37.508658","196913.713163","545465.649866"
"160","1141000000","22","서울특별시","서대문구","연희중학교 운동장","1141012000","1141070000","서울특별시 서대문구 증가로 170(남가좌동)","3290","126.918913","37.579123","192837.374116","553288.885915"
"161","1141000000","8","서울특별시","서대문구","대신초등학교 운동장","1141011200","1141058500","서울특별시 서대문구 이화여대2길 27(대현동)","1011","126.947459","37.557680","195357.631040","550907.162782"
"162","1129000000","6","서울특별시","성북구","길음초등학교 운동장","1129013400","1129062000","서울특별시 성북구 길음로 142(길음동)","3479","127.017084","37.613200","201508.335696","557068.071341"
"163","1156000000","17","서울특별시","영등포구","선유고등학교 운동장","1156012800","1156062000","서울특별시 영등포구 선유로 227(양평동4가)","2055.7","126.895070","37.533390","190725.630330","548215.192040"
"164","1159000000","8","서울특별시","동작구","국사봉중학교운동장","1159010200","1159056000","서울특별시 동작구 양녕로20길 20(상도동)","3062","126.945071","37.493777","195142.462349","543814.860600"
"165","1168000000","10","서울특별시","강남구","삼릉초등학교 운동장","1168010500","1168058000","서울특별시 강남구 봉은사로63길 22(삼성동)","2218","127.047155","37.512774","204168.979271","545922.976157"
"166","1168000000","14","서울특별시","강남구","도성초등학교 운동장","1168010100","1168065000","서울특별시 강남구 역삼로 313(역삼동)","3800","127.049165","37.500667","204347.393557","544579.325477"
"167","1168000000","22","서울특별시","강남구","대모초등학교 운동장","1168011400","1168067000","서울특별시 강남구 일원동 736","2727","127.086048","37.481077","207610.720099","542407.452391"
"168","1153000000","10","서울특별시","구로구","유한공업고등학교 운동장","1153011200","1153080000","서울특별시 구로구 경인로 8(항동)","6259","126.823629","37.488029","184401.832614","543190.119335"
"169","1141000000","3","서울특별시","서대문구","중앙여자고등학교 운동장","1141011000","1141056500","서울특별시 서대문구 북아현로11가길 7(북아현동)","5150","126.952480","37.562144","195801.488119","551402.366109"
"170","1132000000","10","서울특별시","도봉구","방학중학교 운동장","1132010600","1132070000","서울특별시 도봉구 시루봉로 188(방학동)","6742","127.031764","37.665443","202802.513975","562866.844959"
"171","1138000000","4","서울특별시","은평구","은진초등학교 운동장","1138011400","1138069000","서울특별시 은평구 진관1로 21-20 (진관동)","2000","126.921146","37.633021","193039.692390","559270.783715"
"172","1129000000","7","서울특별시","성북구","숭인초등학교 운동장","1129013600","1129068500","서울특별시 성북구 오패산로16길 37(하월곡동)","2042","127.038806","37.608916","203426.435963","556593.211848"
"173","1141000000","13","서울특별시","서대문구","연희초등학교 운동장","1141011700","1141061500","서울특별시 서대문구 연희로 136(연희동)","1257","126.933561","37.569069","194130.518642","552171.962237"
"174","1159000000","3","서울특별시","동작구","본동초등학교 운동장","1159010400","1159051000","서울특별시 동작구 노량진로26길 16-40 (본동)","1400","126.953744","37.510282","195910.366934","545646.317108"
"175","1159000000","14","서울특별시","동작구","남성초등학교 운동장","1159010700","1159064000","서울특별시 동작구 사당로23길 57-14 (사당동)","3465","126.976303","37.484244","197904.114949","542755.658147"
"176","1159000000","18","서울특별시","동작구","대림초등학교운동장","1159010800","1159066000","서울특별시 동작구 대방동1길 22(대방동)","1778","126.926168","37.500569","193471.395219","544569.814252"
"177","1141000000","17","서울특별시","서대문구","홍제초등학교 운동장","1141011800","1141066000","서울특별시 서대문구 홍은중앙로 13(홍은동)","639","126.944278","37.592803","195078.824971","554805.605100"
"178","1165000000","2","서울특별시","서초구","서일초등학교 운동장","1165010800","1165051000","서울특별시 서초구 남부순환로339길 38(서초동)","3210","127.022712","37.484607","202008.720330","542795.930012"
"179","1165000000","4","서울특별시","서초구","서이초등학교 운동장","1165010800","1165052000","서울특별시 서초구 서운로 35(서초동)","16830","127.025936","37.491120","202293.665699","543518.852646"
"180","1165000000","7","서울특별시","서초구","서울고등학교 운동장","1165010800","1165053000","서울특별시 서초구 효령로 197(서초동)","73592","127.005762","37.484140","200509.646822","542743.934909"
"181","1165000000","11","서울특별시","서초구","서일중학교 운동장","1165010800","1165053100","서울특별시 서초구 서운로21길 2(서초동)","6464","127.022581","37.498687","201996.808108","544358.683292"
"182","1165000000","12","서울특별시","서초구","신동초등학교 운동장","1165010600","1165054000","서울특별시 서초구 나루터로 15(잠원동)","10829","127.011900","37.516736","201052.026287","546361.649825"
"183","1165000000","16","서울특별시","서초구","반포고등학교 운동장","1165010700","1165056000","서울특별시 서초구 고무래로 71(반포동)","8780","127.016788","37.501767","201484.420672","544700.393978"
"184","1165000000","18","서울특별시","서초구","잠원초등학교 운동장","1165010700","1165057000","서울특별시 서초구 신반포로16길 15-25 (반포동)","14058","126.998186","37.501364","199839.603861","544655.536684"
"185","1165000000","19","서울특별시","서초구","신반포중학교 운동장","1165010700","1165057000","서울특별시 서초구 신반포로19길 26(반포동)","14926","126.996153","37.505596","199659.864147","545125.232590"
"186","1165000000","20","서울특별시","서초구","반원초등학교 운동장","1165010600","1165058000","서울특별시 서초구 잠원로3길 28(잠원동)","5100","127.004053","37.509737","200358.321132","545584.765274"
"187","1165000000","22","서울특별시","서초구","방배중학교 운동장","1165010700","1165058100","서울특별시 서초구 동광로 144(반포동)","6169","126.998440","37.494591","199862.033277","543903.755527"
"1","1153000000","62","서울특별시","구로구","항동중학교 운동장","1153011200","1153078000","서울특별시 구로구 항동 235-31","4601","126.820486","37.482453","184122.638137","542571.748194"
"2","1123000000","74","서울특별시","동대문구","전농중학교 운동장","1123010400","1123057000","서울특별시 동대문구 사가정로13길 71(전농동)","6640","127.060173","37.580414","205315.126880","553430.769072"
"3","1132000000","69","서울특별시","도봉구","서울문화고등학교 운동장","1132010600","1132069000","서울특별시 도봉구 마들로 598(방학동)","5982","127.047159","37.663703","204160.941558","562674.336298"
"4","1154500000","79","서울특별시","금천구","풍림어린이공원","1154510300","1154567000","서울특별시 금천구 시흥대로 165(시흥동, 남서울힐스테이트)","2195","126.901437","37.448327","191278.509454","538773.732879"
"5","1154500000","78","서울특별시","금천구","꿈나무어린이공원","1154510200","1154561000","서울특별시 금천구 독산동 378-434","567","126.905017","37.463575","191597.034196","540465.654708"
"6","1174000000","116","서울특별시","강동구","신암중학교 운동장","1174010700","1174059000","서울특별시 강동구 고덕로 65(암사동)","5898","127.133172","37.555461","211767.094550","550667.923688"
"7","1111000000","74","서울특별시","종로구","낙산(어린이)공원","1111017400","1111067000","서울특별시 종로구 창신동 611-48","1641","127.010445","37.579568","200922.622725","553335.220566"
"8","1174000000","112","서울특별시","강동구","강명중학교운동장","1174010300","1174052600","서울특별시 강동구 상일로12길 56(상일동)","3213","127.175084","37.555333","215470.486319","550659.835915"
"9","1114000000","54","서울특별시","중구","이화여자외국어고등학교, 이화여자고등학교 운동장 및 노천극장","1114016800","1114052000","서울특별시 중구 통일로4길 30(순화동)","9150","126.969749","37.564886","197327.334873","551706.064202"
"10","1117000000","81","서울특별시","용산구","신계역사공원","1117012300","1117056000","서울특별시 용산구 청파로 139-25 (신계동)","15000","126.966283","37.535058","197019.991029","548395.677226"
"11","1174000000","117","서울특별시","강동구","선사고등학교 운동장","1174010700","1174059000","서울특별시 강동구 고덕로25길 17(암사동)","3571","127.135849","37.555946","212003.542948","550722.070104"
